county,state,d_2020_03_30,d_2020_04_30,d_2020_05_30,d_2020_06_30,d_2020_07_30,d_2020_08_30
McCurtain,Oklahoma,0,0,0.03033428381,0.1213371352,0.7583570952,0.8796942304
Conecuh,Alabama,0,0,0.07991050024,0.4794630014,0.7991050024,0.8790155026
Prince George's,Maryland,0.006621040342,0.2648416137,0.5947901241,0.7525915855,0.8099739352,0.8728738184
Terrebonne,Louisiana,0.008882020127,0.2842246441,0.4529830265,0.5418032277,0.6483874692,0.8704379724
Pearl River,Mississippi,0,0.3445212062,0.5621135469,0.580246242,0.6346443272,0.870369363
Cass,Illinois,0,0,0,0.1579155152,0.8685353336,0.8685353336
Lamar,Georgia,0,0.0540160968,0.1080321936,0.3240965808,0.4861448712,0.8642575487
Coffee,Georgia,0,0.1629384791,0.3491538838,0.3957077349,0.558646214,0.8612462466
Hampshire,Massachusetts,0,0.1861515646,0.5460445895,0.6825557369,0.7880416235,0.8562971972
Franklin,Alabama,0,0,0.2219263205,0.4121488809,0.6340752013,0.8560015218
Taylor,Georgia,0,0.2441108263,0.2441108263,0.2441108263,0.2441108263,0.8543878921
Johnson,Indiana,0.01979361854,0.4420574807,0.7587553773,0.8313319786,0.8313319786,0.8511255971
Marion,Indiana,0.01376356108,0.37373362,0.6511223125,0.7686419494,0.8099326327,0.8459296386
Twiggs,Georgia,0,0,0,0.1207146306,0.3621438918,0.8450024143
Lincoln,Louisiana,0,0.1689331869,0.2956330771,0.3800996706,0.4856829124,0.8446659346
Beauregard,Louisiana,0,0.08159047023,0.1087872936,0.2175745873,0.3535587043,0.8431015257
Northampton,North Carolina,0,0.1981571386,0.6935499851,0.7430892698,0.7926285544,0.8421678391
Wayne,Georgia,0,0,0,0,0.1343769947,0.8398562166
Emmet,Iowa,0,0,0,0,0.1047010784,0.8376086274
Liberty,Florida,0,0,0,0.1195457262,0.2390914525,0.8368200837
Glynn,Georgia,0,0.01190844785,0.01190844785,0.07145068712,0.3096196442,0.8335913497
Kleberg,Texas,0,0.03182179793,0.03182179793,0.03182179793,0.1272871917,0.8273667462
Lee,Texas,0,0,0,0.176970269,0.4719207173,0.8258612553
Moore,Texas,0,0.1376083666,0.5963029219,0.6880418329,0.5963029219,0.8256501995
Zavala,Texas,0,0,0,0,0.412167175,0.82433435
Hardeman,Tennessee,0,0,0,0.0391205696,0.4303262656,0.8215319615
Ouachita,Louisiana,0.006407176037,0.1025148166,0.2626942175,0.4741310267,0.6663463079,0.8201185328
Lee,Georgia,0.2044432329,0.6814774431,0.7496251874,0.7496251874,0.7496251874,0.8177729317
Victoria,Texas,0,0.03261933239,0.07611177558,0.08698488638,0.4240513211,0.8154833098
Jasper,Iowa,0,0.02710688244,0.433710119,0.4608170014,0.6505651785,0.8132064731
Plaquemines,Louisiana,0.08556881872,0.7273349591,0.7273349591,0.7273349591,0.7701193685,0.8129037779
Shelby,Indiana,0,0.4279375662,0.6756908939,0.7207369535,0.7657830131,0.8108290727
Mahaska,Iowa,0,0.04502881844,0.4502881844,0.7654899135,0.7654899135,0.810518732
Hopkins,Kentucky,0.021899089,0.503679047,0.6788717589,0.7445690259,0.7664681149,0.8102662929
Laurens,South Carolina,0,0.01499025633,0.05996102533,0.07495128167,0.494678459,0.809473842
Smith,Mississippi,0,0.2490194858,0.6848035859,0.6848035859,0.7470584573,0.8093133288
Forrest,Mississippi,0,0.1589046175,0.5031979554,0.5561661613,0.6621025729,0.807765139
Telfair,Georgia,0,0,0.06205398697,0.1861619609,0.3723239218,0.8067018306
West Carroll,Louisiana,0,0,0,0.4472271914,0.4472271914,0.8050089445
Claiborne,Louisiana,0,0.4333560329,0.6190800471,0.6809880518,0.6809880518,0.8048040612
Lancaster,Pennsylvania,0.003715075964,0.3213540709,0.5479737047,0.6631410596,0.7541604207,0.8024564082
Chatham,North Carolina,0,0.1146279606,0.372540872,0.6161252884,0.7020962588,0.8023957244
Madison,Mississippi,0,0.07729617964,0.2222265165,0.3285087635,0.4831011227,0.8019478637
Lafayette,Florida,0,0,0,0,0.1143641354,0.8005489478
Logan,West Virginia,0,0.02958492352,0.02958492352,0.02958492352,0.08875477057,0.7987929351
Goliad,Texas,0,0,0,0,0.3983534723,0.7967069446
Hendricks,Indiana,0.006213495713,0.2609668199,0.5281471356,0.714552007,0.7518329812,0.7953274512
Marshall,Iowa,0,0.04966352959,0.3973082367,0.4469717663,0.595962355,0.7946164734
Lawrence,Mississippi,0,0,0.07917656374,0.07917656374,0.3167062549,0.7917656374
Howard,Indiana,0.02427567456,0.07282702368,0.3641351184,0.7161323995,0.8010972605,0.7889594232
Lucas,Ohio,0.006938357321,0.2705959355,0.5596941572,0.6961485179,0.7239019471,0.7886599488
Montgomery,Maryland,0.0009614155113,0.2451609554,0.5816563843,0.7095246473,0.7585568384,0.7883607193
Jasper,Mississippi,0,0.06049972775,0.241998911,0.3629983665,0.483997822,0.7864964608
Newton,Indiana,0,0.4993579683,0.7847053788,0.7847053788,0.7847053788,0.7847053788
Talbot,Georgia,0,0.1567889621,0.1567889621,0.3135779241,0.4703668862,0.7839448103
Sussex,Virginia,0,0.08706251088,0.1741250218,0.1741250218,0.6965000871,0.7835625979
Decatur,Georgia,0,0.0372675437,0.1490701748,0.2981403496,0.2981403496,0.7826184176
Washington,Alabama,0,0.06008532116,0.3605119269,0.4205972481,0.6008532116,0.781109175
Howard,Nebraska,0,0,0.6245120999,0.6245120999,0.6245120999,0.7806401249
Karnes,Texas,0,0,0,0,0.1949697797,0.7798791187
Graves,Kentucky,0,0.3485815413,0.5094653295,0.563093259,0.5899072237,0.7776049767
Lyman,South Dakota,0,0,0,0,0.5169294391,0.7753941587
Bibb,Georgia,0,0.06515082416,0.1759072252,0.2540882142,0.3778747801,0.7752948075
Scott,Mississippi,0,0,0.4223121591,0.5278901988,0.5982755587,0.7742389583
Caldwell,Texas,0,0,0,0.04830801188,0.5313881307,0.7729281901
Spalding,Georgia,0,0.1390627173,0.3244796737,0.494445217,0.5871536952,0.7725706516
Palm Beach,Florida,0.006914304798,0.1286060692,0.2330120717,0.3526295447,0.5572929667,0.7723278459
Barnstable,Massachusetts,0.009359352333,0.2012260752,0.5381627591,0.673873368,0.730029482,0.7721465675
Columbia,New York,0.01641523991,0.2626438385,0.6073638766,0.7058553161,0.7058553161,0.7715162757
St. Lucie,Florida,0.006544695361,0.07199164897,0.09817043041,0.153800341,0.3861370263,0.7690017049
Webster,Georgia,0,0.7654037505,0.3827018752,0.3827018752,0.7654037505,0.7654037505
Vernon,Louisiana,0,0.03921030447,0.0588154567,0.1568412179,0.4117081969,0.7646009371
Boone,Indiana,0,0.3575815053,0.5907868348,0.6996159886,0.7462570545,0.7618040764
Litchfield,Connecticut,0.005463555354,0.4370844283,0.7157257514,0.7485070835,0.7539706389,0.7594341942
Ascension,Louisiana,0.04126229616,0.3300983693,0.462137717,0.4786426355,0.5529147686,0.7592262494
Daviess,Indiana,0,0.3946928986,0.5464978596,0.5464978596,0.6375808361,0.7590248049
Ben Hill,Georgia,0,0,0.0582954413,0.0582954413,0.1748863239,0.7578407369
Madison,Florida,0,0.1082602577,0.2165205153,0.1623903865,0.3789109018,0.7578218036
Monroe,Pennsylvania,0.04176959889,0.32222262,0.6026756412,0.6444452401,0.7339515234,0.7578198656
Clay,Mississippi,0,0.1009693053,0.2019386107,0.5048465267,0.6563004847,0.75726979
Winnebago,Iowa,0,0,0,0,0,0.7567874373
Coahoma,Mississippi,0,0.1260398286,0.1680531048,0.2520796572,0.2940929334,0.7562389715
Angelina,Texas,0,0,0.04565845195,0.06848767793,0.3652676156,0.7533644572
Baltimore city,Maryland,0.003253619652,0.1822027005,0.4132096958,0.5482349113,0.6604847893,0.7532129494
Gloucester,New Jersey,0.003438174742,0.1581560381,0.505411687,0.625747803,0.7082639968,0.7529602685
Dale,Alabama,0,0,0,0,0.3654451325,0.7511927723
Yazoo,Mississippi,0,0.0357474798,0.1429899192,0.2144848788,0.3932222778,0.7506970759
Washington,Oklahoma,0,0.3653775889,0.6730639795,0.7499855772,0.7499855772,0.7499855772
Hall,Nebraska,0.01630177852,0.4564497987,0.684674698,0.7661835906,0.7498818121,0.7498818121
Pickaway,Ohio,0,0.3657262278,0.6443747823,0.7140369209,0.7314524556,0.7488679902
Perry,Mississippi,0.08313934154,0.08313934154,0.2494180246,0.3325573661,0.5819753908,0.7482540738
Shelby,Texas,0,0.1569981945,0.2354972918,0.3532459377,0.6279927781,0.745741424
Genesee,Michigan,0.01709982143,0.459252347,0.6155935714,0.7035355102,0.7181925,0.745063648
Tangipahoa,Louisiana,0,0.1685772084,0.2681910133,0.3294918163,0.4674186232,0.7432722369
Floyd,Indiana,0,0.2213282298,0.533791613,0.5988881511,0.5988881511,0.7421005351
Macon,Georgia,0,0.2225519288,0.4451038576,0.6676557864,0.7418397626,0.7418397626
Cibola,New Mexico,0,0.1112017199,0.1853361999,0.5189413596,0.6301430795,0.7413447995
Lewis,Kentucky,0,0,0,0,0,0.7412898443
Union,Mississippi,0,0.03526590492,0.1763295246,0.3173931443,0.458456764,0.7405840034
Vermilion,Louisiana,0.01670369319,0.01670369319,0.05011107956,0.1002221591,0.267259091,0.7349625002
Carroll,Maryland,0.005969365218,0.3223457218,0.5372428696,0.6685689044,0.6924463653,0.7342319218
Jeff Davis,Georgia,0,0.06670669068,0.06670669068,0.1334133814,0.3335334534,0.7337735975
Titus,Texas,0,0,0.06110601894,0.1527650474,0.4277421326,0.7332722273
Nacogdoches,Texas,0,0.1067756796,0.3203270387,0.3965953812,0.5033710607,0.7321760883
Perry,Indiana,0,0,0.05224387441,0.4701948697,0.6791703673,0.7314142417
Franklin city,Virginia,0,0,0.2435756911,0.2435756911,0.7307270734,0.7307270734
Granville,North Carolina,0,0.08492713252,0.169854265,0.3227231036,0.4246356626,0.7303733397
St. Louis,Missouri,0.002002635468,0.1622134729,0.4425824385,0.5757576971,0.6488538917,0.7299606282
Bossier,Louisiana,0,0.134780506,0.2061348915,0.2378479517,0.5232654938,0.7294003853
Jasper,Illinois,0,0.5209418629,0.729318608,0.729318608,0.729318608,0.729318608
Aransas,Texas,0,0,0,0,0.4845939507,0.726890926
Baltimore,Maryland,0.001208276695,0.1486180335,0.4108140764,0.5715148769,0.658510799,0.7261742939
Green,Kentucky,0,0,0,0.09071940488,0.1814388098,0.725755239
Southampton,Virginia,0,0.05574446736,0.1114889347,0.2229778694,0.6689336083,0.7246780757
La Paz,Arizona,0,0.09661369016,0.09661369016,0.2415342254,0.4830684508,0.7246026762
Bowie,Texas,0,0.09588953526,0.1278527137,0.1704702849,0.3942125338,0.7244987108
Martin,Florida,0,0.03807565633,0.05711348449,0.158648568,0.4632538187,0.7234374703
Jones,North Carolina,0,0.206291903,0.3094378546,0.3094378546,0.3094378546,0.7220216606
Stonewall,Texas,0,0,0,0,0,0.7220216606
Plymouth,Iowa,0,0,0.07987539438,0.1597507888,0.3195015775,0.7188785495
Inyo,California,0,0.05529444291,0.05529444291,0.05529444291,0.05529444291,0.7188277578
Montgomery,Alabama,0,0.02643858977,0.1674444018,0.4274238679,0.6257132911,0.7182483553
Charles City,Virginia,0,0.1429592566,0.1429592566,0.4288777698,0.4288777698,0.7147962831
Evangeline,Louisiana,0,0.02973005114,0.02973005114,0.02973005114,0.05946010227,0.7135212273
Bacon,Georgia,0,0.08906305664,0.2671891699,0.3562522266,0.5343783399,0.7125044532
Ottawa,Ohio,0,0,0.3930334815,0.5649856297,0.6141148149,0.7123731853
Hennepin,Minnesota,0.004856419944,0.1821157479,0.4904984144,0.6280969795,0.6556166925,0.7114655218
Parmer,Texas,0,0,0,0.8120178644,0.7105156313,0.7105156313
Jefferson,Arkansas,0,0.198795865,0.3549926162,0.3975917301,0.5253890719,0.7099852323
Medina,Texas,0,0.0405399927,0.0405399927,0.0405399927,0.405399927,0.7094498723
Bartholomew,Indiana,0,0.1831658384,0.4518090679,0.5739196268,0.6105527945,0.7082412416
Marion,Georgia,0,0.1178689298,0.2357378595,0.2357378595,0.471475719,0.7072135785
Morton,Kansas,0,0,0,0.704721635,0.704721635,0.704721635
Marion,Ohio,0,0.06121449559,0.4285014691,0.5815377081,0.6427522037,0.7039666993
Comal,Texas,0.01480417774,0.04441253322,0.05181462209,0.05181462209,0.4293211544,0.7031984426
Presidio,Texas,0,0,0,0,0,0.701951425
Sevier,Arkansas,0,0.05816320596,0.1163264119,0.4071424417,0.5816320596,0.6979584715
Maricopa,Arizona,0.001175388401,0.03408626364,0.1010834025,0.1812448915,0.472741215,0.6963000889
Covington,Alabama,0,0.0267730449,0.0267730449,0.1874113143,0.5622339429,0.6960991674
Jefferson Davis,Mississippi,0,0.08699434537,0.1739886907,0.3479773815,0.4349717268,0.6959547629
Hillsborough,New Hampshire,0.004865150199,0.08514012849,0.3356953638,0.5984134745,0.6738233026,0.6957164785
Crittenden,Arkansas,0,0.1020137515,0.1836247526,0.2448330035,0.3468467549,0.6936935099
Manatee,Florida,0.002674848135,0.1471166475,0.2594602691,0.3477302576,0.4707732718,0.690110819
Saginaw,Michigan,0,0.3060515204,0.5602299018,0.6380396103,0.6691634938,0.6899127494
Lynn,Texas,0,0.1721763085,0.1721763085,0.1721763085,0.6887052342,0.6887052342
Chester,Pennsylvania,0,0.2146354292,0.5414227042,0.6265034148,0.6690437702,0.6883802953
Wyandotte,Kansas,0.02433904287,0.3346618394,0.4441875323,0.4989503788,0.5780522681,0.687577961
Brown,Texas,0,0.1057250093,0.2378812708,0.2643125231,0.5286250463,0.6872125601
Calhoun,Mississippi,0,0.2058884085,0.274517878,0.274517878,0.549035756,0.6862946949
Gulf,Florida,0,0,0,0,0.06228589225,0.6851448147
Darlington,South Carolina,0,0.02973845033,0.1338230265,0.2081691523,0.4906844304,0.6839843576
Tippah,Mississippi,0.09095043201,0.3183265121,0.5002273761,0.5002273761,0.5457025921,0.6821282401
Randolph,Arkansas,0,0,0,0.05680849855,0.1136169971,0.6817019826
Caddo,Oklahoma,0,0.2385658783,0.3408083975,0.3748892373,0.4771317565,0.681616795
Itawamba,Mississippi,0,0.1277683135,0.2981260647,0.3407155026,0.3833049404,0.6814310051
Muscogee,Georgia,0,0.03559261707,0.08643921289,0.2389790004,0.4067727666,0.681344384
Pinellas,Florida,0.005219887772,0.03862716952,0.08560615947,0.173300274,0.4363826178,0.6785854104
Darke,Ohio,0,0.2706150694,0.4059226041,0.4832411953,0.5025708432,0.6765376735
Bartow,Georgia,0.009650646593,0.2895193978,0.3763752171,0.4053271569,0.5307855626,0.6755452615
Iroquois,Illinois,0,0,0.142000071,0.1775000888,0.2485001243,0.6745003373
Gadsden,Florida,0,0,0.04346219875,0.1521176956,0.3694286894,0.6736640807
Grant,Minnesota,0,0,0,0,0.168406871,0.673627484
Bee,Texas,0,0,0,0,0.2141262121,0.6729680952
Suffolk city,Virginia,0,0.134589502,0.3589053387,0.3813369224,0.5383580081,0.6729475101
Panola,Mississippi,0,0.0584060976,0.08760914639,0.1752182928,0.3212335368,0.6716701224
Walker,Texas,0,0.02795677882,0.3774165141,0.3913949035,0.545157187,0.6709626917
Greenwood,South Carolina,0,0,0.01423203917,0.09962427417,0.2134805875,0.6689058408
Clay,Georgia,0,0.9996667777,0.6664445185,0.6664445185,0.6664445185,0.6664445185
Uvalde,Texas,0,0,0,0.03702469547,0.1110740864,0.6664445185
Glascock,Georgia,0,0,0,0,0,0.6646726487
Polk,Florida,0,0.03439658666,0.08225270724,0.1465593693,0.3918219872,0.6610126654
Lake,Illinois,0.00710611851,0.1961288709,0.4093124262,0.59122906,0.6253384289,0.6608690214
St. Clair,Illinois,0.01138679815,0.1138679815,0.3605819413,0.5237927147,0.5845223048,0.6604342925
Erie,New York,0.008696918899,0.2467750738,0.5663868433,0.647920458,0.6750983295,0.6587916066
Montgomery,North Carolina,0,0.03657912064,0.1463164826,0.2560538445,0.4755285683,0.6584241715
Crisp,Georgia,0,0.1313140156,0.3063993697,0.5252560623,0.6127987394,0.6565700779
Highlands,Florida,0.009794223367,0.06855956357,0.0881480103,0.107736457,0.2546498075,0.6562129656
Jackson,West Virginia,0,0.4479977945,0.6203046385,0.6203046385,0.6547660073,0.6547660073
Harrison,Indiana,0,0.2266317486,0.6043513296,0.6043513296,0.6043513296,0.6547139404
Morehouse,Louisiana,0,0.1538935057,0.1923668821,0.3077870114,0.4232071407,0.6540473992
Schleicher,Texas,0,0,0,0,0.326690624,0.653381248
Noble,Indiana,0,0.2739668289,0.4636361721,0.6111567722,0.6111567722,0.6533055152
Susquehanna,Pennsylvania,0,0.1935171746,0.3628447025,0.5563618771,0.6289308176,0.6531204644
Washington,Florida,0,0,0.162826671,0.488480013,0.5291866808,0.651306684
Allendale,South Carolina,0,0.1085304971,0.3255914912,0.3255914912,0.3255914912,0.6511829824
Newton,Mississippi,0,0,0.1858390634,0.4181378926,0.5110574243,0.6504367218
Carroll,Indiana,0,0.0500150045,0.100030009,0.100030009,0.100030009,0.6501950585
Indian River,Florida,0,0.04636252848,0.06623218354,0.1059714937,0.2715519525,0.6490753987
Briscoe,Texas,0,0,0,0,0.6468305304,0.6468305304
Jasper,South Carolina,0,0.03584229391,0.07168458781,0.1075268817,0.394265233,0.6451612903
Lake,Indiana,0.004108049929,0.1848622468,0.4108049929,0.523776366,0.57923504,0.6449638389
Benton,Washington,0.02575089613,0.2111573483,0.3347616497,0.4223146966,0.5665197149,0.6437724033
Screven,Georgia,0,0.07147962831,0.1429592566,0.4288777698,0.6433166548,0.6433166548
Saluda,South Carolina,0,0,0.04926351052,0.04926351052,0.3448445736,0.6404256367
Cook,Georgia,0,0.05819366853,0.1163873371,0.05819366853,0.3491620112,0.6401303538
Franklin,Washington,0,0.09927200529,0.2206044562,0.3639973527,0.5184204721,0.639752923
Kankakee,Illinois,0,0.2521137033,0.4952233457,0.585263954,0.6122761365,0.639288319
Carroll,Virginia,0,0,0.03362700921,0.2690160737,0.3698971014,0.6389131751
Macon,Tennessee,0,0.1277302337,0.1277302337,0.1277302337,0.5534976796,0.6386511687
Fayette,Texas,0,0.03989467805,0.0797893561,0.0797893561,0.5186308146,0.6383148488
Hall,Georgia,0,0.1071641806,0.2398436424,0.3061833732,0.3674200479,0.6378820275
Clay,Minnesota,0,0.1751564466,0.4140061464,0.589162593,0.6210092196,0.6369325329
Lafayette,Mississippi,0,0.0561177725,0.07482369666,0.07482369666,0.112235545,0.6360014217
Lee,Mississippi,0.01177648236,0.04710592946,0.07065889419,0.1884237178,0.3297415062,0.6359300477
Putnam,New York,0,0.4542242859,0.6056323811,0.6157262542,0.6157262542,0.6359140002
Lawrence,Indiana,0,0.3068896732,0.5480172735,0.5480172735,0.6137793463,0.6357000373
Wheeler,Georgia,0,0,0,0,0.1259604484,0.6298022421
Gonzales,Texas,0,0.0967726327,0.0967726327,0.1935452654,0.3387042144,0.6290221125
Kent,Rhode Island,0,0.02441093366,0.4149858722,0.5675542075,0.6224788083,0.6285815417
Toombs,Georgia,0,0.1109139308,0.1478852411,0.1848565513,0.2218278616,0.6285122745
Petersburg city,Virginia,0,0.06283972728,0.09425959091,0.09425959091,0.3141986364,0.6283972728
Columbia,Arkansas,0,0,0.08371002846,0.1255650427,0.2511300854,0.6278252135
Mobile,Alabama,0.002411620151,0.1326391083,0.2773363173,0.3328035808,0.448561348,0.6270212391
Trousdale,Tennessee,0,0.1044604617,0.4178418469,0.5223023086,0.6267627703,0.6267627703
Pierce,Georgia,0,0.1565435191,0.1565435191,0.2087246921,0.3130870382,0.6261740764
Harris,Georgia,0,0.05954153022,0.1488538255,0.267936886,0.4465614766,0.6251860673
Dallas,Alabama,0,0.07494566439,0.07494566439,0.199855105,0.574583427,0.6245472033
Camp,Texas,0,0,0,0.0780457348,0.3121829392,0.6243658784
Malheur,Oregon,0,0,0,0.03286122704,0.2957510433,0.6243633137
Kent,Delaware,0.01144020775,0.1487227008,0.3603665443,0.5090892451,0.6006109071,0.6234913226
Charlotte,Florida,0,0.1073725375,0.3560247296,0.42949015,0.4803508256,0.6216304802
Richmond,Georgia,0,0.07445535905,0.1092011933,0.238257149,0.3822041764,0.6204613254
Pulaski,Georgia,0,0.08853474989,0.1770694998,0.1770694998,0.1770694998,0.6197432492
Broward,Florida,0.006285516442,0.09690171181,0.1639472205,0.2006127331,0.3540840929,0.6196471625
Haywood,Tennessee,0,0.05624613308,0.1124922662,0.1124922662,0.2812306654,0.6187074639
Denver,Colorado,0.008652801994,0.2220885845,0.4715777087,0.5494529266,0.5927169366,0.6186753425
Madison,Indiana,0.03088683835,0.4324157368,0.5250762519,0.5636847998,0.579128219,0.6177367669
Dawson,Texas,0,0.07713668621,0.07713668621,0.07713668621,0.3085467448,0.6170934897
Patrick,Virginia,0,0,0,0.05599417661,0.1679825298,0.6159359427
Columbiana,Ohio,0.01923021451,0.2211474669,0.4999855773,0.5769064354,0.5769064354,0.6153668644
Washakie,Wyoming,0,0,0.3690490835,0.6150818059,0.6150818059,0.6150818059
Anderson,South Carolina,0.005102170974,0.04081736779,0.04081736779,0.05612388071,0.2091890099,0.6122605168
Madison,Louisiana,0,0,0,0.1743375174,0.5230125523,0.610181311
Oglethorpe,Georgia,0,0.2029220779,0.4058441558,0.4734848485,0.4734848485,0.6087662338
Catahoula,Louisiana,0.1010815728,0.2021631457,0.3032447185,0.3032447185,0.3032447185,0.606489437
Dearborn,Indiana,0.02020161209,0.1212096725,0.444435466,0.464637078,0.5656451385,0.6060483627
